file,line,size,real-size,type,subtype,name,heap?,id,total free,hex address,sum_alloc,actual_sum_alloc
tag_files\tag_groups.cpp,5852,48,132,bs codes,character_idle_block,,h,390,536870912,000000001B955370,30394920,30427428
tag_files\tag_groups.cpp,5852,48,132,bs codes,character_vocalization_block,,h,391,536870912,000000001B9535A0,30394968,30427560
tag_files\tag_groups.cpp,5852,64,148,bs codes,character_boarding_block,,h,392,536870912,000000001B948DF0,30395032,30427708
tag_files\tag_groups.cpp,5852,72,156,bs codes,character_guardian_block,,h,393,536870912,000000001B9409F0,30395104,30427864
tag_files\tag_groups.cpp,5852,40,124,bs codes,character_combatform_block,,h,394,536870912,000000001B953870,30395144,30427988
tag_files\tag_groups.cpp,5852,72,156,bs codes,character_scarab_block,,h,395,536870912,000000001B940CB0,30395216,30428144
tag_files\tag_groups.cpp,5852,152,236,bs codes,character_firing_pattern_block,,h,396,536870912,000000001B94BFA0,30395368,30428380
tag_files\tag_groups.cpp,5852,488,572,bs codes,character_weapons_block,,h,397,536870912,000000001B955560,30395856,30428952
tag_files\tag_groups.cpp,5852,80,164,bs codes,character_firing_pattern_properties_block,,h,398,536870912,000000001B941020,30395936,30429116
tag_files\tag_groups.cpp,5852,168,252,bs codes,character_grenades_block,,h,399,536870912,000000001B9565D0,30396104,30429368
tag_files\tag_groups.cpp,5852,456,540,bs codes,character_vehicle_block,,h,400,536870912,000000001B9577C0,30396560,30429908
tag_files\tag_groups.cpp,5852,480,564,bs codes,character_morph_block,,h,401,536870912,000000001B9579F0,30397040,30430472
tag_files\tag_groups.cpp,5852,56,140,bs codes,character_equipment_usage_block,,h,402,536870912,000000001B949A70,30397096,30430612
tag_files\tag_groups.cpp,5852,96,180,bs codes,character_equipment_block,,h,403,536870912,0000000000FA3B60,30397192,30430792
tag_files\tag_groups.cpp,5852,80,164,bs codes,character_activity_object_block,,h,404,536870912,000000001B941A70,30397272,30430956
tag_files\tag_groups.cpp,5852,960,1044,bs codes,character_struct_definition,,h,405,536870912,000000001B957C30,30398232,30432000
tag_files\tag_groups.cpp,5852,184,268,bs codes,chud_widget_state_data_block,,h,406,536870912,000000001B93CC40,30398416,30432268
tag_files\tag_groups.cpp,5852,88,172,bs codes,chud_widget_placement_data_block,,h,407,536870912,0000000000FA3620,30398504,30432440
tag_files\tag_groups.cpp,5852,72,156,bs codes,chud_widget_animation_block_struct,,h,408,536870912,000000001B9403C0,30398576,30432596
tag_files\tag_groups.cpp,5852,120,204,bs codes,chud_widget_animation_data_block,,h,409,536870912,000000001B943B80,30398696,30432800
tag_files\tag_groups.cpp,5852,216,300,bs codes,chud_widget_render_data_block,,h,410,536870912,000000001B91FDD0,30398912,30433100
tag_files\tag_groups.cpp,5852,152,236,bs codes,chud_widget_base_struct,,h,411,536870912,000000001B94C7A0,30399064,30433336
tag_files\tag_groups.cpp,5852,112,196,bs codes,chud_widget_bitmap_block,,h,412,536870912,000000001B9520F0,30399176,30433532
tag_files\tag_groups.cpp,5852,80,164,bs codes,chud_widget_text_block,,h,413,536870912,000000001B9414F0,30399256,30433696
tag_files\tag_groups.cpp,5852,88,172,bs codes,chud_widget_collection_block,,h,414,536870912,0000000000FA3C20,30399344,30433868
tag_files\tag_groups.cpp,5852,48,132,bs codes,chud_definition_info_struct,,h,415,536870912,000000001B954200,30399392,30434000
tag_files\tag_groups.cpp,5852,64,148,bs codes,chud_definition_struct_definition,,h,416,536870912,000000001B948E90,30399456,30434148
tag_files\tag_groups.cpp,5852,224,308,bs codes,chud_curvature_info_block,,h,417,536870912,000000001B91FF10,30399680,30434456
tag_files\tag_groups.cpp,5852,64,148,bs codes,chud_sound_character_block,,h,418,536870912,000000001B9494D0,30399744,30434604
tag_files\tag_groups.cpp,5852,64,148,bs codes,chud_sound_block,,h,419,536870912,000000001B948F30,30399808,30434752
tag_files\tag_groups.cpp,5852,32,116,bs codes,chud_medal_name_block,,h,420,536870912,000000001B9468E0,30399840,30434868
tag_files\tag_groups.cpp,5852,72,156,bs codes,chud_config_info_block_struct,,h,421,536870912,000000001B940940,30399912,30435024
tag_files\tag_groups.cpp,5852,904,988,bs codes,chud_skin_info_block,,h,422,536870912,000000001B958050,30400816,30436012
tag_files\tag_groups.cpp,5852,88,172,bs codes,chud_shader_block,,h,423,536870912,000000001B959090,30400904,30436184
tag_files\tag_groups.cpp,5852,88,172,bs codes,player_training_entry_data_block,,h,424,536870912,000000001B95A050,30400992,30436356
tag_files\tag_groups.cpp,5852,504,588,bs codes,chud_globals_definition_struct_definition,,h,425,536870912,000000001B95A450,30401496,30436944
tag_files\tag_groups.cpp,5852,32,116,bs codes,per_object_type_relative_min_luminance_block,,h,426,536870912,000000001B9454E0,30401528,30437060
tag_files\tag_groups.cpp,5852,48,132,bs codes,chocolate_mountain_new_struct_definition,,h,427,536870912,000000001B9543B0,30401576,30437192
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_cinematics_block,,h,428,536870912,000000001B948FD0,30401632,30437332
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_cutscene_flag_block,,h,429,536870912,000000001B958B50,30401720,30437504
tag_files\tag_groups.cpp,5852,96,180,bs codes,scenario_cutscene_camera_point_block,,h,430,536870912,000000001B9586D0,30401816,30437684
tag_files\tag_groups.cpp,5852,128,212,bs codes,recorded_animation_block,,h,431,536870912,000000001B9423E0,30401944,30437896
tag_files\tag_groups.cpp,5852,144,228,bs codes,scenario_cinematics_resource_struct_definition,,h,432,536870912,000000001B900960,30402088,30438124
tag_files\tag_groups.cpp,5852,32,116,bs codes,cinematic_shot_playback_data_block,,h,433,536870912,000000001B9460E0,30402120,30438240
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_playback_data_block,,h,434,536870912,000000001B949610,30402176,30438380
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_and_zone_set_struct,,h,435,536870912,000000001B949890,30402240,30438528
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_custom_script_block,,h,436,536870912,000000001B949930,30402304,30438676
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_scene_reference_block,,h,437,536870912,000000001B949070,30402360,30438816
tag_files\tag_groups.cpp,5852,272,356,bs codes,cinematic_struct_definition,,h,438,536870912,000000001B92D2D0,30402632,30439172
tag_files\tag_groups.cpp,5852,80,164,bs codes,scene_object_attachment_block,,h,439,536870912,000000001B940100,30402712,30439336
tag_files\tag_groups.cpp,5852,176,260,bs codes,cinematic_scene_object_block,,h,440,536870912,000000001B956190,30402888,30439596
tag_files\tag_groups.cpp,5852,72,156,bs codes,cinematic_shot_lighting_block,,h,441,536870912,000000001B940520,30402960,30439752
tag_files\tag_groups.cpp,5852,32,116,bs codes,cinematic_shot_clip_subject_block,,h,442,536870912,000000001B945BE0,30402992,30439868
tag_files\tag_groups.cpp,5852,112,196,bs codes,cinematic_shot_clip_block,,h,443,536870912,000000001B952840,30403104,30440064
tag_files\tag_groups.cpp,5852,96,180,bs codes,cinematic_shot_dialogue_block,,h,444,536870912,000000001B958D90,30403200,30440244
tag_files\tag_groups.cpp,5852,72,156,bs codes,cinematic_shot_music_block,,h,445,536870912,000000001B9407E0,30403272,30440400
tag_files\tag_groups.cpp,5852,80,164,bs codes,cinematic_shot_effect_block,,h,446,536870912,000000001B940F70,30403352,30440564
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_shot_object_function_keyframe_block,,h,447,536870912,000000001B94A1F0,30403408,30440704
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_object_function_block,,h,448,536870912,000000001B94A290,30403472,30440852
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_cortana_effects_block,,h,449,536870912,000000001B94A3D0,30403536,30441000
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_shot_custom_script_block,,h,450,536870912,000000001B9550A0,30403584,30441132
tag_files\tag_groups.cpp,5852,160,244,bs codes,camera_frame_struct,,h,451,536870912,000000001B94B1A0,30403744,30441376
tag_files\tag_groups.cpp,5852,40,124,bs codes,cinematic_shot_frame_block,,h,452,536870912,000000001B955400,30403784,30441500
tag_files\tag_groups.cpp,5852,304,388,bs codes,cinematic_shot_block,,h,453,536870912,000000001B95A6B0,30404088,30441888
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_extra_camera_frame_block,,h,454,536870912,000000001B953900,30404136,30442020
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_extra_camera_shot_block,,h,455,536870912,000000001B955130,30404184,30442152
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_extra_camera_block,,h,456,536870912,000000001B94A470,30404248,30442300
tag_files\tag_groups.cpp,5852,168,252,bs codes,cinematic_scene_struct_definition,,h,457,536870912,000000001B957180,30404416,30442552
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_acoustics_block_struct,,h,458,536870912,000000001B9540E0,30404456,30442676
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_background_sounds_block,,h,459,536870912,000000001B954B00,30404496,30442800
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_sound_environments_block,,h,460,536870912,000000001B954B90,30404536,30442924
tag_files\tag_groups.cpp,5852,48,132,bs codes,scenario_cluster_points_block,,h,461,536870912,000000001B954290,30404584,30443056
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_weather_properties_block,,h,462,536870912,000000001B955490,30404624,30443180
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_atmosphere_properties_block,,h,463,536870912,000000001B953FC0,30404664,30443304
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_camera_fx_properties_block,,h,464,536870912,000000001B953990,30404704,30443428
tag_files\tag_groups.cpp,5852,232,316,bs codes,scenario_cluster_data_block,,h,465,536870912,000000001B95A840,30404936,30443744
tag_files\tag_groups.cpp,5852,72,156,bs codes,scenario_acoustics_environment_definition,,h,466,536870912,000000001B9412E0,30405008,30443900
tag_files\tag_groups.cpp,5852,136,220,bs codes,scenario_acoustics_ambience_definition,,h,467,536870912,000000001B900A50,30405144,30444120
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_acoustics_palette_block_definition_struct,,h,468,536870912,000000001B95D490,30405208,30444268
tag_files\tag_groups.cpp,5852,160,244,bs codes,scenario_acoustics_ambience_palette_block,,h,469,536870912,000000001B94B2A0,30405368,30444512
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_acoustics_environment_palette_block,,h,470,536870912,000000001B95A110,30405456,30444684
tag_files\tag_groups.cpp,5852,112,196,bs codes,structure_bsp_weather_palette_block,,h,471,536870912,000000001B951C10,30405568,30444880
tag_files\tag_groups.cpp,5852,48,132,bs codes,structure_bsp_atmosphere_palette_block,,h,472,536870912,000000001B954440,30405616,30445012
tag_files\tag_groups.cpp,5852,128,212,bs codes,structure_bsp_camera_fx_palette_block,,h,473,536870912,000000001B943F00,30405744,30445224
tag_files\tag_groups.cpp,5852,168,252,bs codes,scenario_cluster_data_resource_struct_definition,,h,474,536870912,000000001B955E60,30405912,30445476
tag_files\tag_groups.cpp,5852,40,124,bs codes,collision_sphere_block,,h,475,536870912,000000001B953A20,30405952,30445600
tag_files\tag_groups.cpp,5852,88,172,bs codes,cloth_properties,,h,476,536870912,000000001B958790,30406040,30445772
tag_files\tag_groups.cpp,5852,64,148,bs codes,cloth_vertices_block,,h,477,536870912,000000001B95E6B0,30406104,30445920
tag_files\tag_groups.cpp,5852,32,116,bs codes,cloth_indices_block,,h,478,536870912,000000001B9461E0,30406136,30446036
tag_files\tag_groups.cpp,5852,48,132,bs codes,cloth_links_block,,h,479,536870912,000000001B953750,30406184,30446168
tag_files\tag_groups.cpp,5852,248,332,bs codes,cloth_struct_definition,,h,480,536870912,000000001B95EA00,30406432,30446500
tag_files\tag_groups.cpp,5852,40,124,bs codes,compute_entry_point_block,,h,481,536870912,000000001B953AB0,30406472,30446624
tag_files\tag_groups.cpp,5852,56,140,bs codes,rasterizer_constant_block,,h,482,536870912,000000001B95E110,30406528,30446764
tag_files\tag_groups.cpp,5852,80,164,bs codes,global_rasterizer_constant_table_struct,,h,483,536870912,000000001B9419C0,30406608,30446928
tag_files\tag_groups.cpp,5852,200,284,bs codes,rasterizer_compiled_shader_struct,,h,484,536870912,000000001B8FBBB0,30406808,30447212
tag_files\tag_groups.cpp,5852,48,132,bs codes,compiled_compute_shader_block,,h,485,536870912,000000001B9545F0,30406856,30447344
tag_files\tag_groups.cpp,5852,88,172,bs codes,compute_shader_block_struct,,h,486,536870912,000000001B95A350,30406944,30447516
tag_files\tag_groups.cpp,5852,96,180,bs codes,contrail_property_scalar,,h,487,536870912,000000001B959BD0,30407040,30447696
tag_files\tag_groups.cpp,5852,144,228,bs codes,contrail_property_real_vector3d,,h,488,536870912,000000001B960190,30407184,30447924
tag_files\tag_groups.cpp,5852,128,212,bs codes,contrail_property_real_point2d,,h,489,536870912,000000001B943020,30407312,30448136
tag_files\tag_groups.cpp,5852,96,180,bs codes,contrail_property_color,,h,490,536870912,000000001B959C90,30407408,30448316
tag_files\tag_groups.cpp,5852,408,492,bs codes,contrail_definition_block,,h,491,536870912,0000000000FDD270,30407816,30448808
tag_files\tag_groups.cpp,5852,48,132,bs codes,contrail_system_struct_definition,,h,492,536870912,000000001B954950,30407864,30448940
tag_files\tag_groups.cpp,5852,32,116,bs codes,collision_model_material_block,,h,493,536870912,000000001B944F60,30407896,30449056
tag_files\tag_groups.cpp,5852,32,116,bs codes,bsp3d_nodes_block_struct,,h,494,536870912,000000001B946D60,30407928,30449172
tag_files\tag_groups.cpp,5852,32,116,bs codes,old_bsp3d_nodes_struct,,h,495,536870912,000000001B946060,30407960,30449288
tag_files\tag_groups.cpp,5852,56,140,bs codes,planes_block,,h,496,536870912,000000001B95E890,30408016,30449428
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_leaf_struct,,h,497,536870912,000000001B95E610,30408072,30449568
tag_files\tag_groups.cpp,5852,56,140,bs codes,old_collision_leaf_struct,,h,498,536870912,000000001B95D670,30408128,30449708
tag_files\tag_groups.cpp,5852,40,124,bs codes,bsp2d_references_block,,h,499,536870912,000000001B9549E0,30408168,30449832
tag_files\tag_groups.cpp,5852,64,148,bs codes,bsp2d_nodes_block,,h,500,536870912,000000001B95E750,30408232,30449980
tag_files\tag_groups.cpp,5852,80,164,bs codes,surfaces_block,,h,501,536870912,000000001B941BD0,30408312,30450144
tag_files\tag_groups.cpp,5852,72,156,bs codes,edges_block,,h,502,536870912,000000001B9401B0,30408384,30450300
tag_files\tag_groups.cpp,5852,64,148,bs codes,vertices_block,,h,503,536870912,000000001B95DC10,30408448,30450448
tag_files\tag_groups.cpp,5852,216,300,bs codes,global_collision_bsp_struct,,h,504,536870912,000000001B9202D0,30408664,30450748
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_model_bsp_block,,h,505,536870912,000000001B95D710,30408720,30450888
tag_files\tag_groups.cpp,5852,64,148,bs codes,havok_shape_collection_struct,,h,506,536870912,000000001B95D990,30408784,30451036
tag_files\tag_groups.cpp,5852,224,308,bs codes,collision_bsp_physics_block,,h,507,536870912,000000001B920690,30409008,30451344
tag_files\tag_groups.cpp,5852,32,116,bs codes,mopp_code_data_definition_block,,h,508,536870912,000000001B9459E0,30409040,30451460
tag_files\tag_groups.cpp,5852,144,228,bs codes,mopp_code_definition_block,,h,509,536870912,000000001B960550,30409184,30451688
tag_files\tag_groups.cpp,5852,104,188,bs codes,collision_model_permutation_block,,h,510,536870912,000000001B951A70,30409288,30451876
tag_files\tag_groups.cpp,5852,96,180,bs codes,collision_model_permutation_fields_v0,,h,511,536870912,000000001B959D50,30409384,30452056
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_model_region_block,,h,512,536870912,000000001B95D030,30409440,30452196
tag_files\tag_groups.cpp,5852,72,156,bs codes,collision_model_pathfinding_sphere_block,,h,513,536870912,000000001B9415A0,30409512,30452352
tag_files\tag_groups.cpp,5852,64,148,bs codes,collision_model_node_block,,h,514,536870912,000000001B95D530,30409576,30452500
tag_files\tag_groups.cpp,5852,72,156,bs codes,collision_model_node_fields_v0,,h,515,536870912,000000001B941C80,30409648,30452656
tag_files\tag_groups.cpp,5852,160,244,bs codes,collision_model_struct_definition,,h,516,536870912,000000001B94CAA0,30409808,30452900
tag_files\tag_groups.cpp,5852,32,116,bs codes,OLD_global_damage_resistance_struct,,h,517,536870912,000000001B945D60,30409840,30453016
tag_files\tag_groups.cpp,5852,168,252,bs codes,collision_model_fields_v0,,h,518,536870912,000000001B956F60,30410008,30453268
tag_files\tag_groups.cpp,5852,64,148,bs codes,color_block,,h,519,536870912,000000001B95DE90,30410072,30453416
tag_files\tag_groups.cpp,5852,48,132,bs codes,color_table_struct_definition,,h,520,536870912,000000001B953B40,30410120,30453548
tag_files\tag_groups.cpp,5852,216,300,bs codes,creature_struct_definition,,h,521,536870912,000000001B9207D0,30410336,30453848
tag_files\tag_groups.cpp,5852,728,812,bs codes,creature_struct_definition,,h,522,536870912,000000001B9619D0,30411064,30454660
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_sound_definition_block,,h,523,536870912,000000001B95CC70,30411128,30454808
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_script_block,,h,524,536870912,000000001B95CBD0,30411192,30454956
tag_files\tag_groups.cpp,5852,48,132,bs codes,cortana_keyframe_2d_block,,h,525,536870912,000000001B953BD0,30411240,30455088
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_animation_2d_block,,h,526,536870912,000000001B95E7F0,30411304,30455236
tag_files\tag_groups.cpp,5852,120,204,bs codes,cortana_effect_2d_block,,h,527,536870912,000000001B943100,30411424,30455440
tag_files\tag_groups.cpp,5852,56,140,bs codes,cortana_keyframe_3d_block,,h,528,536870912,000000001B95C9F0,30411480,30455580
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_animation_3d_block,,h,529,536870912,000000001B95DF30,30411544,30455728
tag_files\tag_groups.cpp,5852,128,212,bs codes,cortana_effect_3d_block,,h,530,536870912,000000001B942060,30411672,30455940
tag_files\tag_groups.cpp,5852,168,252,bs codes,cortana_background_effect_params_block,,h,531,536870912,000000001B957290,30411840,30456192
tag_files\tag_groups.cpp,5852,120,204,bs codes,cortana_texcam_effect_params_block,,h,532,536870912,000000001B942F40,30411960,30456396
tag_files\tag_groups.cpp,5852,32,116,bs codes,cortana_widget_block,,h,533,536870912,000000001B9453E0,30411992,30456512
tag_files\tag_groups.cpp,5852,96,180,bs codes,cortana_composite_effect_params_block,,h,534,536870912,000000001B958850,30412088,30456692
tag_files\tag_groups.cpp,5852,232,316,bs codes,cortana_effect_definition_struct_definition,,h,535,536870912,000000001B962000,30412320,30457008
tag_files\tag_groups.cpp,5852,352,436,bs codes,device_struct_definition,,h,536,536870912,000000001B962D20,30412672,30457444
tag_files\tag_groups.cpp,5852,336,420,bs codes,device_struct_definition,,h,537,536870912,000000001B962EE0,30413008,30457864
tag_files\tag_groups.cpp,5852,168,252,bs codes,device_control_struct_definition,,h,538,536870912,000000001B957070,30413176,30458116
tag_files\tag_groups.cpp,5852,992,1076,bs codes,device_control_struct_definition,,h,539,536870912,000000001B963090,30414168,30459192
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_cubemap_block,,h,540,536870912,000000001B95D5D0,30414232,30459340
tag_files\tag_groups.cpp,5852,48,132,bs codes,scenario_cubemap_resource_struct_definition,,h,541,536870912,000000001B953D80,30414280,30459472
tag_files\tag_groups.cpp,5852,152,236,bs codes,decorator_brush_struct,,h,542,536870912,000000001B94C4A0,30414432,30459708
tag_files\tag_groups.cpp,5852,160,244,bs codes,decorator_palette,,h,543,536870912,000000001B94C8A0,30414592,30459952
tag_files\tag_groups.cpp,5852,240,324,bs codes,global_decorator_placement_block,,h,544,536870912,000000001B9622A0,30414832,30460276
tag_files\tag_groups.cpp,5852,80,164,bs codes,decorator_scenario_set_block,,h,545,536870912,000000001B941E90,30414912,30460440
tag_files\tag_groups.cpp,5852,200,284,bs codes,scenario_decorator_block,,h,546,536870912,000000001B8FC530,30415112,30460724
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_decorators_resource_struct_definition,,h,547,536870912,000000001B9592D0,30415200,30460896
tag_files\tag_groups.cpp,5852,32,116,bs codes,decorator_set_instance_name_block,,h,548,536870912,000000001B945EE0,30415232,30461012
tag_files\tag_groups.cpp,5852,208,292,bs codes,global_decorator_type_struct,,h,549,536870912,000000001B8FB6F0,30415440,30461304
tag_files\tag_groups.cpp,5852,304,388,bs codes,decorator_set_block,,h,550,536870912,000000001B9634D0,30415744,30461692
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_decal_palette_block,,h,551,536870912,000000001B95D350,30415800,30461832
tag_files\tag_groups.cpp,5852,112,196,bs codes,scenario_decals_block,,h,552,536870912,000000001B951CE0,30415912,30462028
tag_files\tag_groups.cpp,5852,112,196,bs codes,scenario_decals_resource_struct_definition,,h,553,536870912,000000001B951B40,30416024,30462224
tag_files\tag_groups.cpp,5852,168,252,bs codes,shader_decal_struct_definition,,h,554,536870912,000000001B9562A0,30416192,30462476
tag_files\tag_groups.cpp,5852,144,228,bs codes,decal_definition_block,,h,555,536870912,000000001B961360,30416336,30462704
tag_files\tag_groups.cpp,5852,96,180,bs codes,decal_system_struct_definition,,h,556,536870912,000000001B959B10,30416432,30462884
tag_files\tag_groups.cpp,5852,328,412,bs codes,cellular_automata_struct_definition,,h,557,536870912,000000001B963660,30416760,30463296
tag_files\tag_groups.cpp,5852,48,132,bs codes,device_group_block,,h,558,536870912,000000001B9544D0,30416808,30463428
tag_files\tag_groups.cpp,5852,72,156,bs codes,scenario_machine_struct_v3,,h,559,536870912,000000001B940050,30416880,30463584
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_machine_block,,h,560,536870912,000000001B952290,30416984,30463772
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_machine_struct_v2,,h,561,536870912,000000001B95CA90,30417040,30463912
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_machine_fields_v2,,h,562,536870912,000000001B958910,30417128,30464084
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_machine_fields_v2,,h,563,536870912,000000001B959390,30417216,30464256
tag_files\tag_groups.cpp,5852,48,132,bs codes,old_scenario_device_struct,,h,564,536870912,000000001B953630,30417264,30464388
tag_files\tag_groups.cpp,5852,152,236,bs codes,scenario_machine_fields_v1,,h,565,536870912,000000001B94C2A0,30417416,30464624
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_machine_palette_block,,h,566,536870912,000000001B95D7B0,30417472,30464764
tag_files\tag_groups.cpp,5852,32,116,bs codes,scenario_terminal_struct,,h,567,536870912,000000001B945AE0,30417504,30464880
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_terminal_block,,h,568,536870912,000000001B953130,30417608,30465068
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_terminal_palette_block,,h,569,536870912,000000001B95E1B0,30417664,30465208
tag_files\tag_groups.cpp,5852,32,116,bs codes,scenario_control_struct,,h,570,536870912,000000001B946960,30417696,30465324
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_control_block,,h,571,536870912,000000001B952D20,30417800,30465512
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_control_fields_v2,,h,572,536870912,000000001B952360,30417904,30465700
tag_files\tag_groups.cpp,5852,168,252,bs codes,scenario_control_fields_v1,,h,573,536870912,000000001B9575C0,30418072,30465952
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_control_palette_block,,h,574,536870912,000000001B95D170,30418128,30466092
tag_files\tag_groups.cpp,5852,328,412,bs codes,scenario_devices_resource_struct_definition,,h,575,536870912,000000001B963810,30418456,30466504
tag_files\tag_groups.cpp,5852,168,252,bs codes,detail_object_type_block,,h,576,536870912,000000001B9563B0,30418624,30466756
tag_files\tag_groups.cpp,5852,120,204,bs codes,detail_object_collection_struct_definition,,h,577,536870912,000000001B942680,30418744,30466960
tag_files\tag_groups.cpp,5852,32,116,bs codes,rasterizer_cache_file_globals_struct_definition,,h,578,536870912,000000001B946DE0,30418776,30467076
tag_files\tag_groups.cpp,5852,104,188,bs codes,damage_response_screen_flash_struct,,h,579,536870912,000000001B951E80,30418880,30467264
tag_files\tag_groups.cpp,5852,72,156,bs codes,damage_response_motion_blur_struct,,h,580,536870912,000000001B9405D0,30418952,30467420
tag_files\tag_groups.cpp,5852,104,188,bs codes,damage_response_directional_flash_struct,,h,581,536870912,000000001B951660,30419056,30467608
tag_files\tag_groups.cpp,5852,48,132,bs codes,damage_response_rumble_frequency_struct,,h,582,536870912,000000001B953C60,30419104,30467740
tag_files\tag_groups.cpp,5852,56,140,bs codes,damage_response_rumble_struct,,h,583,536870912,000000001B95E250,30419160,30467880
tag_files\tag_groups.cpp,5852,80,164,bs codes,damage_response_camera_impulse_struct,,h,584,536870912,000000001B940680,30419240,30468044
tag_files\tag_groups.cpp,5852,96,180,bs codes,damage_response_camera_shake_struct,,h,585,536870912,000000001B959510,30419336,30468224
tag_files\tag_groups.cpp,5852,136,220,bs codes,damage_response_class_block,,h,586,536870912,000000001B960910,30419472,30468444
tag_files\tag_groups.cpp,5852,48,132,bs codes,damage_response_definition_struct_definition,,h,587,536870912,000000001B9536C0,30419520,30468576
tag_files\tag_groups.cpp,5852,40,124,bs codes,integer_data_nugget_block,,h,588,536870912,000000001B954F80,30419560,30468700
tag_files\tag_groups.cpp,5852,40,124,bs codes,string_data_nugget_block,,h,589,536870912,000000001B954710,30419600,30468824
tag_files\tag_groups.cpp,5852,40,124,bs codes,string_id_data_nugget_block,,h,590,536870912,000000001B954A70,30419640,30468948
tag_files\tag_groups.cpp,5852,104,188,bs codes,datasource_element_block,,h,591,536870912,000000001B952910,30419744,30469136
tag_files\tag_groups.cpp,5852,64,148,bs codes,gui_datasource_definition_struct_definition,,h,592,536870912,000000001B95D850,30419808,30469284
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_locations_block,,h,593,536870912,000000001B95D210,30419864,30469424
tag_files\tag_groups.cpp,5852,248,332,bs codes,effect_part_block,,h,594,536870912,000000001B95EE20,30420112,30469756
tag_files\tag_groups.cpp,5852,80,164,bs codes,effect_accelerations_block,,h,595,536870912,000000001B940890,30420192,30469920
tag_files\tag_groups.cpp,5852,168,252,bs codes,effect_event_block,,h,596,536870912,000000001B956B20,30420360,30470172
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_conical_distribution_block,,h,597,536870912,000000001B95D8F0,30420416,30470312
tag_files\tag_groups.cpp,5852,264,348,bs codes,effect_struct_definition,,h,598,536870912,000000001B92E2A0,30420680,30470660
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_component_holdback_block,,h,599,536870912,000000001B95DFD0,30420736,30470800
tag_files\tag_groups.cpp,5852,64,148,bs codes,effect_component_holdbacks_block,,h,600,536870912,000000001B95CD10,30420800,30470948
tag_files\tag_groups.cpp,5852,48,132,bs codes,effect_globals_struct_definition,,h,601,536870912,000000001B9537E0,30420848,30471080
tag_files\tag_groups.cpp,5852,40,124,bs codes,effect_scenery_struct_definition,,h,602,536870912,000000001B954DD0,30420888,30471204
tag_files\tag_groups.cpp,5852,552,636,bs codes,effect_scenery_struct_definition,,h,603,536870912,000000001B9639C0,30421440,30471840
tag_files\tag_groups.cpp,5852,184,268,bs codes,rasterizer_screen_effect_texcoord_generation_advanced_control_block,,h,604,536870912,000000001B93CFA0,30421624,30472108
tag_files\tag_groups.cpp,5852,96,180,bs codes,rasterizer_screen_effect_convolution_block,,h,605,536870912,000000001B95A290,30421720,30472288
